,,,https://www.bigdipper.com.ar,,,info@bigdipper.com.ar,,,,,,,,
EX-906,,Botón de EXIT Metálico,CYGNUS,"22,98","29,89","34,31",21,13,35,0,2,1,13,64
EX-901,,Boton Exit Metalico,CYGNUS,"4,00","5,20","6,50",21,64,16,0,0,1,11,92
EX-905,,Botón EXIT Metalico,CYGNUS,"20,05","26,08","29,95",21,2,0,0,0,4,9,15
EX-909-S2,,Botón Exit Metalico,CYGNUS,"8,00","10,50","12,00",21,232,0,0,4,7,13,256
EX-907-S2,,Botón EXIT no touch,CYGNUS,"8,20","10,80","12,50",21,182,0,0,0,2,9,193
EX-907,,Botón EXIT no-touch,CYGNUS,"27,14","35,32","40,55",21,1,1,0,0,9,0,11
EX-912,,Botón EXIT Touch LED,CYGNUS,"27,14","35,32","40,55",21,0,0,0,0,0,0,0
ID-EM01,,Card ID - EM 125Khz,CYGNUS,"0,74","1,09","1,23",21,0,0,20,0,0,0,20
ID-MF01,,Card ID - MF 13.56Mhz,CYGNUS,"1,26","1,63","1,87",21,27,38,10,10,237,7,329
PL-820,,Cerradura de Pestillo,CYGNUS,"16,69","21,75","24,98",21,21,0,0,0,0,0,21
EL-180,,Cerradura magnética 180Kg,CYGNUS,"49,09","63,88","70,64",21,0,0,0,0,0,0,0
EL-280,,Cerradura magnética 280Kg,CYGNUS,"69,55","90,50","99,31",21,0,0,0,0,0,0,0
EL-500,,Cerradura Magnética 500Kg,CYGNUS,"142,64","182,23","213,07",21,0,6,0,0,0,0,6
EL-60,,Cerradura Magnética 60kg,CYGNUS,"39,88","51,90","59,58",21,1,0,1,0,0,0,2
ER-602A,,Cerradura Motorizada RFID,CYGNUS,"79,24","103,11","118,38",21,0,0,0,0,0,0,0
EB-801,,Cerradura Pasante,CYGNUS,"50,10","65,19","74,83",21,0,0,0,0,0,0,0
ACS-303B,,Control Acceso PIN/FP,CYGNUS,"30,00","39,00","42,00",21,1,0,1,0,0,4,6
ACS-301B,,Control Acceso PIN/FP,CYGNUS,"30,00","39,00","45,00",21,0,18,0,1,0,0,19
ACS-301W,,Control Acceso PIN/FP,CYGNUS,"26,00","35,00","42,00",21,164,62,0,1,0,7,234
ACS-302W,,Control Acceso RFID/FP,CYGNUS,"30,00","39,00","42,00",21,1,1,0,0,0,0,2
ID-EM02,,Tag ID - EM 125 kHz,CYGNUS,"0,82","1,06","1,23",21,0,0,0,0,0,0,0
ID-MF02,,Tag ID - MF 13.56 MHz,CYGNUS,"1,26","1,61","1,85",21,0,0,23,0,0,0,23
,,,,,,,,,,,,,,
CONTROL DE ACCESO,,ACCESORIOS,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
DS-K4H258-U,,Accesorio U Cerradura,HIKVISION,"4,20","5,70","6,60",21,23,0,0,0,0,3,26
DS-K4DC104,,Automatic Door Closer,HIKVISION,"18,40","24,80","29,00",21,22,0,0,0,0,1,23
BackupBattery,,Bateria Respaldo Zkteco,ZKTECO,"1,53","1,96","2,98",21,0,0,0,0,0,1,1
ZM100-Bateria,,Bateria ZM1000,ZKTECO,"33,07","43,01","44,03",21,0,0,0,0,0,0,0
EB103-G,,Boton de salida,ZKTECO,"10,03","13,01","14,03",21,0,0,0,0,0,0,0
ASF908,,Botón de salida IR OUTLET,DAHUA,"9,00","9,00","9,00",21,259,2,0,0,4,9,274
TLEB102-R,,Boton de salida no touch,ZKTECO,"19,81","25,76","26,78",21,187,0,0,0,5,1,193
DS-K7PEB-G,,Emergency Break Glass,HIKVISION,"8,60","11,60","13,40","10,5",12,0,0,0,5,2,19
DS-K7P04,,Exit Button,HIKVISION,"10,50","14,20","16,00","10,5",18,0,0,0,5,2,25
EX-943,,Infrared Sensor exit Butt,CYGNUS,"36,82","47,91","53,24","10,5",27,10,0,0,0,6,43
FM11RF08-M1,,M1 Card,HIKVISION,"0,40","0,50","0,60","10,5",45,0,0,0,40,89,174
DS-K7M102-M,,M1 Non-Contacting IC Card,HIKVISION,"0,50","0,60","0,70",21,408,0,0,0,0,209,617
ASF280A-V1,,Magnetic lock 280Kg,DAHUA,"21,24","21,24","21,24",21,0,0,0,0,0,0,0
DS-K7P01,,Metal Exit Button,HIKVISION,"6,50","8,70","10,10","10,5",0,0,0,0,5,12,17
DS-K7M101-M1,,MiFare M1 Contacless Card,HIKVISION,"0,20","0,30","0,40",21,0,0,0,0,0,100,100
DS-K4H258S,,One-Door Magnetic Lock,HIKVISION,"18,40","24,80","29,00",21,20,0,0,0,0,6,26
DS-TMG012-4,,Remote Control For DS-TMG,HIKVISION,"14,80","23,30","28,00",21,1,0,0,0,0,0,1
DS-K2M061,,Secure Door Control Unit,HIKVISION,"36,80","52,00","61,00",21,20,0,0,0,0,4,24
DS-K4H255S,,Single Door Magnetic Lock,HIKVISION,"13,50","18,30","21,00",21,0,0,0,0,0,0,0
DS-K4H255-LZ,,Soporte Cerradura DS,HIKVISION,"6,70","9,10","10,40",21,0,0,0,0,0,2,2
DS-KAB6-W1,,Soporte Equipos Serie DS,HIKVISION,"14,40","20,50","24,00",21,0,0,0,0,0,0,0
Rots-1,,Soporte Giratorio ZKTeco,ZKTECO,"27,54","35,79","36,81",21,0,0,0,0,0,0,0
DS-KAB6-ZU1,,Soporte Molinete Hik,HIKVISION,"31,90","45,00","53,00",21,0,0,0,0,0,0,0
ASF053-ZJ,,Soporte molinete OUTLET,DAHUA,"27,00","27,00","27,00",21,2,0,0,0,0,3,5
KJZ-03,,Soporte Montaje Molinete,ZKTECO,"39,95","51,94","52,96",21,1,0,0,0,0,0,1
DS-K4H258D-LZ,,Soporte para K4H258D,HIKVISION,"18,70","25,30","29,00",21,41,0,0,0,0,5,46
Class SEOS - Essential,,Tarj Seos Essentia OUTLET,HID,"0,00","0,00","0,00","10,5",800,0,0,0,0,0,800
iClass SEOS - Virg,,Tarjeta iClass SEOS - No ,HID,"3,70","4,10","4,70","10,5",300,0,0,0,0,0,300
iClass SEOS - Prog,,Tarjeta iClass SEOS - Pro,HID,"3,70","4,10","4,70","10,5",500,0,0,0,0,0,500
iClass 2K - Virg,,Tarjeta MiFare 2K No Prog,HID,"3,90","4,30","5,00",21,500,0,0,0,0,0,500
iClass Clamshell - Prog,,Tarjeta MiFare tipo clams,HID,"2,40","2,60","3,00","10,5",80,0,0,0,0,0,80
iClass Clamshell - Virg,,Tarjeta MiFare tipo clams,HID,"2,40","2,60","3,00","10,5",300,0,0,0,0,0,300
ISOProx II - Virg,,Tarjeta RFID - No program,HID,"4,20","4,85","5,60","10,5",250,0,0,0,0,0,250
ISOProx II - Prog,,Tarjeta RFID programada,HID,"4,50","5,00","5,80","10,5",250,0,0,0,0,0,250
ProxCard II - Virg,,Tarjeta RFID tipo clamshe,HID,"2,00","2,00","2,00","10,5",500,0,0,0,0,0,500
DS-K7P07,,Touchless Exit Button,HIKVISION,"7,30","9,90","11,30",21,3,0,0,0,0,0,3
DS-K4H258D,,Two-Door Magnetic Lock,HIKVISION,"34,80","47,00","54,00",21,38,0,0,0,0,5,43
,,,,,,,,,,,,,,
CONTROL DE ACCESO,,CONTROL ID,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
IDUHF-LITE-ES,,Antena UHF Lite,CONTROL iD,"525,00","565,00","665,00","10,5",1,0,0,0,0,2,3
IDUHF,,Antena UHF Standalone,CONTROL iD,"690,53","987,45","1101,39","10,5",1,0,0,0,0,0,1
IDFACEPRO-FP-A,,Control Acceso Face/FP,CONTROL iD,"368,28","526,64","587,41","10,5",0,2,0,0,0,0,2
IDANANO-BP-A,,Control Acceso FP/RFID,CONTROL iD,"198,78","284,25","317,05","10,5",4,2,0,0,2,2,10
IDF-BP-ASK,,Control Acceso FP/RFID,CONTROL iD,"292,32","418,02","466,25","10,5",9,2,0,0,0,2,13
IDAPRO-BP-H,,Control Acceso PIN,CONTROL iD,"308,00","335,00","390,00","10,5",1,0,0,0,0,0,1
IDTOUCH-ASK,,Control Acceso PIN/RFID,CONTROL iD,"50,64","72,41","80,77","10,5",1,2,0,0,0,0,3
IDTOUCH-MIF,,Control Acceso PIN/RFID,CONTROL iD,"59,85","85,58","95,45","10,5",3,2,0,1,0,3,9
IDTOUCHIP65-ASK,,Control Acceso PIN/RFID,CONTROL iD,"53,20","58,00","69,00","10,5",0,3,1,2,0,4,10
IDTOUCHIP65-MIF,,Control Acceso PIN/RFID,CONTROL iD,"80,56","115,20","128,50","10,5",26,1,0,0,0,3,30
IDFLEX-AC-BP-A,,Control Acceso RFID/FP,CONTROL iD,"184,14","263,32","293,70",21,34,2,0,0,0,4,40
IDFMAX-FP-A,,Control Acceso SIP Facial,CONTROL iD,"379,00","410,00","480,00","10,5",72,0,0,0,0,2,74
IDBOX,,Controladora de 4 puertas,CONTROL iD,"218,00","235,00","285,00","10,5",22,5,0,0,0,1,28
IDBIO,,Lector de huella USB,CONTROL iD,"165,73","236,99","264,33",21,2,0,0,0,0,0,2
IDP-S-ASK,,Lector de proximidad RFID,CONTROL iD,"39,13","55,96","62,41",21,0,0,0,1,0,2,3
,,,,,,,,,,,,,,
CONTROL DE ACCESO,,LECTORES,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
UHF-5F Pro,,Antena UHF ZKTeco,ZKTECO,"235,45","306,09","307,11",21,0,0,0,0,0,0,0
DS-K1F100-D8E,,Card Enrollment Station,HIKVISION,"27,90","40,00","45,00",21,11,0,0,0,2,2,15
DS-K1109DB,,Card Reader,HIKVISION,"54,00","79,00","99,00",21,7,0,0,0,0,1,8
CR20M,,"Card Reader 13,56Mhz",ZKTECO,"28,90","37,57","38,59","10,5",35,3,0,0,0,3,41
ASR1100B-D-V1,,Card Swiping Acces OUTLET,DAHUA,"18,88","18,88","18,88",21,263,0,0,0,0,2,265
SLK20R,,Enrolador Biométrico,ZKTECO,"71,57","93,08","94,10","10,5",0,0,0,0,0,0,0
ZK6500,,Enrolador de Huellas,ZKTECO,"26,52","34,51","35,53","10,5",0,1,0,0,0,0,1
ZK9500,,Enrolador de huellas USB ,ZKTECO,"47,40","61,70","74,10","10,5",0,0,0,0,0,0,0
D147-H,,Enrolador USB Mifare 13.5,ZKTECO,"48,20","62,65","63,67",21,8,4,0,0,0,0,12
PV10R,,Escaner de Palma ZKteco,ZKTECO,"104,04","135,24","136,26","10,5",44,10,0,0,0,4,58
ProID20 BE,,Green Label RFID Reader,ZKTECO,"11,14","14,45","15,47","10,5",66,0,0,0,0,7,73
ProID10 BE,,Green Label RFID Reader Z,ZKTECO,"12,00","14,80","17,50","10,5",0,3,0,0,0,0,3
ProID30 BE,,Greenlabel RFID Reader,ZKTECO,"12,41","16,15","17,17","10,5",46,10,0,0,0,6,62
ASR1101M-D-V1,,ID Card Reader OUTLET,DAHUA,"38,94","38,94","38,94",21,111,0,0,0,0,3,114
QR600-HK-E,,Lector de cod QR ZKTeco,ZKTECO,"115,69","150,37","151,39","10,5",18,5,0,0,0,8,31
FR1500S-ID,,Lector de huellas RS485,ZKTECO,"84,15","109,40","110,42","10,5",212,9,0,0,0,11,232
ProID20 BE-RS,,Lector de tarjetas 125 Kh,ZKTECO,"20,66","26,86","27,88","10,5",168,10,0,0,0,16,194
ProID30 BE-RS,,Lector de tarjetas 125 Kh,ZKTECO,"22,02","28,65","29,67","10,5",1,0,0,1,0,3,5
iClass SE R10,,Lector de tarjetas MiFare,HID,"99,00","99,00","99,00","10,5",2,0,0,0,0,2,4
ProID30 BM,,Lector de tarjetas MIFARE,ZKTECO,"15,13","19,64","20,66","10,5",0,0,0,0,0,0,0
Signo 20,,Lector Esclavo HID,HID,"155,00","155,00","155,00",21,2,0,0,0,0,2,4
KF1200-ID,,Lector Facial Serie InBio,ZKTECO,"98,43","127,93","128,95",21,40,2,0,1,0,2,45
FR1500-ID,,Lector FP+RFID RS485,ZKTECO,"88,15","114,58","115,60","10,5",0,0,0,0,0,0,0
Signo 25B,,Lector FP/RFID HID,HID,"720,00","720,00","720,00","10,5",20,0,0,0,0,0,20
FR1200-ID,,Lector Huella + RFID,ZKTECO,"78,80","102,43","103,45","10,5",1,0,0,0,0,0,1
FR1500A-ID,,Lector Huellas RS485,ZKTECO,"84,15","109,40","110,42","10,5",215,0,0,0,0,10,225
FR1500A-MF,,Lector Huellas Rs485,ZKTECO,"93,08","121,04","122,06","10,5",5,0,0,0,0,3,8
DS-K1F820-F,,Lector Huellas USB,HIKVISION,"40,90","55,00","64,00",21,6,0,0,0,0,1,7
KR101M,,Lector MiFare IP65,ZKTECO,"13,77","17,94","18,96","10,5",1,11,0,0,0,1,13
ProID10 BM,,Lector MIFARE Wiegand,ZKTECO,"14,60","18,00","22,00","10,5",15,6,0,0,0,1,22
ProID30 BEMD-RS,,Lector Multi Tarjeta,ZKTECO,"48,20","62,65","63,67",21,28,0,0,0,0,9,37
multiClass SE RP10,,Lector Multi Tarjeta HID,HID,"127,00","127,00","127,00","10,5",32,0,0,0,0,0,32
ProID20 BEMD-RS,,Lector Multitecnologia,ZKTECO,"37,15","48,28","49,30",21,106,12,0,0,0,18,136
QR600-H-E,,Lector QR y RFID,ZKTECO,"103,79","134,90","135,92","10,5",0,0,0,0,0,0,0
KR101E,,Lector RFID 1,ZKTECO,"9,61","12,50","13,52","10,5",1,0,0,0,0,0,1
CR20E,,Lector RFID 2,ZKTECO,"19,30","25,08","26,10","10,5",0,0,0,0,0,0,0
MR1010 ,,Lector RFID IP66 IK10,ZKTECO,"35,79","46,50","47,52","10,5",29,8,0,0,0,6,43
CR20MW,,Lector RFID USB,ZKTECO,"46,58","60,52","61,54","10,5",21,8,0,0,0,9,38
UHF-6FPro,,Lector TAG UHF 18m ZKTeco,ZKTECO,"660,00","858,00","1030,00",21,1,0,0,0,0,0,1
ProxPoint Plus,,Lector Tarjetas RFID,HID,"109,00","109,00","109,00","10,5",19,0,0,0,0,0,19
UHF-10F pro,,Lector UHF Pro,ZKTECO,"272,68","354,45","355,47","10,5",0,0,0,0,0,0,0
DS-K1109DKB-QR,,QR & MiFare Card Reader,HIKVISION,"80,00","118,00","148,00",21,1,0,0,0,0,12,13
FR1300,,Teclado Lector Huella,ZKTECO,"93,30","121,30","145,60","10,5",64,8,0,0,0,5,77
,,,,,,,,,,,,,,
CONTROL DE ACCESO,,INSPECCION,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
ZK-D1065S,,Arco detector de metales ,ZKTECO,"827,00","1075,00","1920,00",21,0,0,0,0,0,0,0
ZK-D4330,,Arco detector de metales ,ZKTECO,"2979,00","3872,00","4647,30",21,6,0,0,0,0,0,6
ZK-D2180,,Arco Detector de Metales ,ZKTECO,"926,10","1204,00","1444,00",21,11,0,0,0,0,0,11
ZK-D1065,,Arco Detector de Metales ,ZKTECO,"827,00","1075,10","1290,00",21,0,0,0,0,0,0,0
ZK-D3180,,Arco detector de metales ,ZKTECO,"1146,60","1490,60","1788,00",21,0,0,0,0,0,0,0
ISD-SMG533LC-I,,Arco detector de metales ,HIKVISION,"8075,00","10526,00","14619,00",21,1,0,0,0,0,0,1
ZK-M20,,Cam Under Vehicle,ZKTECO,"1193,00","1552,00","1862,00",21,2,0,0,0,0,0,2
ZK-D180,,Detector de Metales,ZKTECO,"71,70","93,30","112,00",21,57,1,0,0,2,5,65
NP-SH100,,Detector de Metales,HIKVISION,"39,60","62,00","75,00",21,14,0,0,0,0,0,14
ZK-D100S,,Detector de metales mano,ZKTECO,"28,80","37,50","45,00",21,397,5,0,0,0,13,415
ISD-SC6550S-4CVL,,Intelligent X-Ray Inspect,HIKVISION,"24578,00","39583,00","49478,00",21,1,0,0,0,0,0,1
ZK-MD5000,,Metal Detector,ZKTECO,"0,00","0,00","0,00",21,2,0,0,0,0,0,2
NP-SG333L,,Metal detector,HIKVISION,"1741,00","2742,00","3290,00",21,2,0,0,0,0,0,2
ISD-SMG1118L,,Metal Detector,HIKVISION,"1468,00","2364,00","2955,00",21,0,0,0,0,0,0,0
ISD-SMG318L,,Metal Detector,HIKVISION,"5192,00","8362,00","10453,00",21,1,0,0,0,0,0,1
ZK-D160,,Port metal detector,ZKTECO,"28,80","37,50","45,00",21,200,0,0,0,0,0,200
,,,,,,,,,,,,,,
CONTROL DE ACCESO,,ZK ASISTENCIA,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
G3-H-ID,,Asistencia Biometrico,ZKTECO,"532,00","692,00","830,00",21,2,1,0,0,0,1,4
S922-3G,,Portable T&A 3G,ZKTECO,"633,00","824,00","988,00",21,11,0,0,0,0,0,11
S922-W,,Portable T&A WIFI,ZKTECO,"633,00","824,00","988,00",21,7,0,0,0,0,0,7
MB360-Plus,,T&A Terminal ZKTeco ADMS,ZKTECO,"190,20","247,30","296,80",21,556,0,0,0,1,15,572
iClock3000-ID,,Terminal AC / T&A ,ZKTECO,"142,80","185,64","186,66",21,2,0,0,0,0,0,2
EFace10-WiFi,,Terminal AC T&A,ZKTECO,"149,20","193,90","232,70",21,10,0,0,0,0,0,10
P160-ID,,Terminal AC T&A Biometric,ZKTECO,"134,30","174,59","175,61",21,12,9,0,0,0,2,23
Horus H1,,Terminal portatil T&A,ZKTECO,"1014,00","1318,00","1581,00",21,42,0,0,0,0,2,44
LX15,,Terminal T&A,ZKTECO,"52,36","68,09","69,11",21,443,5,0,1,0,1,450
Horus-E1-FP,,Terminal T&A,ZKTECO,"456,00","593,00","712,00",21,53,2,0,0,0,2,57
iClock880-ID,,Terminal T&A,ZKTECO,"400,00","520,00","625,00",21,0,0,0,0,0,0,0
MB360-ID,,Terminal T&A,ZKTECO,"199,90","247,30","296,80",21,1,11,0,1,1,9,23
MB360-ID-ADMS,,Terminal T&A ADMS,ZKTECO,"199,90","247,30","296,80",21,0,0,0,0,0,0,0
MB560-VL-WiFi,,Terminal T&A Biometrica,ZKTECO,"207,91","270,30","271,32",21,0,0,0,0,0,0,0
G3-Pro,,Terminal T&A Biometrica,ZKTECO,"583,00","758,00","909,00",21,9,0,0,0,0,0,9
uFace402 Plus,,Terminal T&A Biometrica,ZKTECO,"481,00","626,00","751,00",21,23,0,0,0,0,0,23
uFace800 Plus,,Terminal T&A Biometrica,ZKTECO,"267,24","347,40","348,42",21,32,0,0,0,0,2,34
MB20-VL,,Terminal T&A Biometrica,ZKTECO,"114,20","148,50","178,20",21,6,0,0,3,0,2,11
UA760,,Terminal T&A Biometrica,ZKTECO,"153,43","199,50","200,52",21,1,1,0,0,0,1,3
MB20-VL-WiFi,,Terminal T&A Biometrica,ZKTECO,"124,20","158,50","188,20",21,1,0,0,1,1,0,3
FaceDepot 4A,,Terminal T&A Biometrico,ZKTECO,"431,00","560,00","672,00",21,10,0,0,0,0,0,10
Horus-TL2,,Terminal T&A Facial,ZKTECO,"139,50","181,40","217,70",21,400,6,0,0,0,6,412
Horus-TL1,,Terminal T&A Facial,ZKTECO,"105,74","137,45","138,47",21,1,6,0,2,0,1,10
EFace10,,Terminal T&A Facial,ZKTECO,"139,50","181,40","217,70",21,2,0,0,0,0,0,2
Horus-E1,,Terminal T&A Facial,ZKTECO,"255,85","332,61","333,63",21,5,0,0,0,0,2,7
Horus-E1RFID-M,,Terminal T&A Facial/ RFID,ZKTECO,"264,78","344,25","345,27",21,30,0,0,0,0,0,30
iClock990-WiFi,,Terminal T&A FP,ZKTECO,"400,00","520,00","625,00",21,15,0,0,0,0,0,15
iClock360-ID-ZMM200,,Terminal T&A FP,ZKTECO,"207,91","270,30","271,32",21,146,0,0,0,0,1,147
iClock880-ID-ZMM200,,Terminal T&A FP,ZKTECO,"400,00","520,00","625,00",21,67,0,0,0,0,1,68
K20-Pro,,Terminal T&A FP,ZKTECO,"139,50","181,40","217,70",21,130,9,0,0,2,22,163
iClock580-ID-ZMM200,,Terminal T&A FP,ZKTECO,"251,18","326,57","327,59",21,2,0,0,0,0,0,2
,,,,,,,,,,,,,,
CONTROL DE ACCESO,,TEMPERATURA,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
ProFaceX-TI-WiFi,,Asistencia y Temperatura,ZKTECO,"565,08","734,57","735,59",21,7,0,0,0,0,0,7
ProfaceX-TD-WiFi,,Control AC T&A Facial,ZKTECO,"565,08","734,57","735,59",21,10,0,0,0,0,0,10
SpeedFace-V5L-TD-WiFi,,Control Asistencia Facial,ZKTECO,"239,70","311,61","312,63",21,0,0,0,0,0,1,1
TDM95E,,Modulo Sensor Temperatura,ZKTECO,"48,20","62,65","63,67",21,41,6,0,0,0,0,47
,,,,,,,,,,,,,,
CONTROL DE ACCESO,,VEHICULAR,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
BGM1030R-LED,,Barrera 3m DER ZKTeco,ZKTECO,"899,50","1169,40","1403,00","10,5",0,0,0,0,0,0,0
BGM1030L-LED,,Barrera 3m Izq ZKTeco,ZKTECO,"899,50","1169,40","1403,00","10,5",0,0,0,0,0,0,0
PROBG3030L-LED,,Barrera 3m LED Izq ZKTeco,ZKTECO,"1631,90","2121,50","2545,80","10,5",3,0,0,0,0,0,3
ProBG3030R,,Barrera 3mt Der ZKTeco,ZKTECO,"1589,50","2066,00","2479,70","10,5",2,0,0,0,0,0,2
ProBG3045L-LED,,"Barrera 4,5m IZQ LED",ZKTECO,"1690,40","2197,60","2637,20","10,5",12,0,0,0,0,0,12
CMP200-W,,Barrera Vehicular,ZKTECO,"424,49","876,20","1051,00","10,5",0,0,0,0,0,0,0
CMP200-Y,,Barrera Vehicular,ZKTECO,"677,00","797,48","917,10","10,5",0,0,0,0,0,2,2
ProBG3130L-LED,,Barrera vehicular 3M IZQ,ZKTECO,"1779,40","2313,30","2776,00","10,5",0,0,0,0,0,0,0
ProBG3030L,,Barrera vehicular 3M IZQ,ZKTECO,"1589,50","2066,40","2479,00","10,5",3,0,0,0,0,0,3
BG1030L,,Barrera vehicular 3m LED ,ZKTECO,"899,50","1169,40","1403,00","10,5",1,0,0,0,0,0,1
ProBG3045R-LED,,Barrera vehicular 4.5 DER,ZKTECO,"1690,40","2197,60","2637,20","10,5",1,0,0,0,0,0,1
BGM1045L,,Barrera vehicular 4.5 IZQ,ZKTECO,"899,50","1169,40","1403,00","10,5",1,0,0,0,0,0,1
BG1045L,,Barrera vehicular 4.5 LED,ZKTECO,"899,50","1169,40","1403,00","10,5",0,0,0,0,0,0,0
BGM1045R,,Barrera vehicular 4.5mt R,ZKTECO,"899,50","1169,00","1403,00","10,5",0,0,0,0,0,0,0
BG1060L,,Barrera vehicular 6m,ZKTECO,"899,50","1169,00","1403,00","10,5",0,0,0,0,0,0,0
BGM1060R,,Barrera vehicular 6m DER,ZKTECO,"899,50","1169,00","864,45","10,5",0,0,0,0,0,0,0
BGM1060L,,Barrera vehicular 6m IZQ,ZKTECO,"899,50","1169,00","1403,00","10,5",1,0,0,0,0,0,1
DS-TMG4B0-LA-3-OCT,,Barrera Vehicular Der 3M,HIKVISION,"567,00","872,00","1014,00",21,0,0,0,0,0,0,0
ProBG3130R-LED,,Barrera vehicular DER 3mt,ZKTECO,"1779,40","2313,30","2776,00","10,5",9,0,0,0,0,1,10
PROBG3030R-LED,,Barrera vehicular Derecha,ZKTECO,"1631,90","2121,50","2545,80","10,5",0,0,0,0,0,0,0
BG-LCD100-R,,Barrera vehicular LCD DER,ZKTECO,"2311,30","3004,70","3605,70",21,6,0,0,0,0,0,6
BG-LCD100-L,,Barrera vehicular LCD IZQ,ZKTECO,"2311,00","3004,70","3605,70","10,5",6,0,0,0,0,0,6
PROBG-BOOM-130,,Boom Recto 3M Barrera,ZKTECO,"98,28","127,76","166,00",21,2,0,0,0,0,0,2
BG-Boom-LED-300,,Brazo de 3M recto con L,ZKTECO,"139,00","162,00","190,00",21,0,0,0,0,0,0,0
PROBG-BOOM-145,,"Brazo Recto 4,5m Barrera",ZKTECO,"113,00","139,00","155,00",21,0,0,0,0,0,0,0
BGM-Boom-Tele-450,,Brazo Telescopico 4.5M,ZKTECO,"53,21","69,19","70,21",21,0,0,0,0,0,0,0
CMP-Boom-Tele-450,,Brazo Telescopico 4.5m,ZKTECO,"53,21","69,19","70,21",21,2,0,0,0,0,0,2
CMP-Boom-Tele-600,,Brazo Telescopico 6M,ZKTECO,"59,16","76,93","77,95",21,7,0,0,0,0,0,7
BGM-Boom-Tele-600,,Brazo Telescopico 6m,ZKTECO,"59,16","76,93","77,95",21,2,0,0,0,0,0,2
PSA03,,Cable LOOP Sensor,ZKTECO,"31,03","40,38","41,40",21,4,0,0,0,0,0,4
DS-TMG023,,Coil for DS-TMG022,HIKVISION,"33,50","53,00","63,00",21,13,0,0,0,0,0,13
DS-TMG022,,Coil Vehicle Detector,HIKVISION,"65,00","103,00","123,00","10,5",7,0,0,0,0,0,7
UR20RW-F,,Enrolador Tarjetas ZKTeco,ZKTECO,"191,68","249,22","250,24","10,5",6,0,0,0,0,2,8
DS-TMG035-ANTI-FALL,,Entrance & Exit Radar,HIKVISION,"208,00","334,00","418,00",21,34,0,0,0,0,0,34
ZK-SW300DC,,Kit Puerta Abatible ZK,ZKTECO,"377,00","490,00","560,00","10,5",9,0,0,0,0,1,10
Boom-130-LED,,Mástil barrera 3m LED,ZKTECO,"113,90","148,07","149,09",21,11,0,0,0,0,0,11
ZK-SL800AC,,Operador Puerta Corrediza,ZKTECO,"235,00","306,00","353,00","10,5",49,0,0,0,0,1,50
DS-TMG034,,Radar Barrera Vehicular,HIKVISION,"344,00","553,00","692,00","10,5",2,0,0,0,0,0,2
VR10 Pro,,Radar/Sensor de Deteccion,ZKTECO,"157,00","204,09","205,11",21,182,7,0,0,0,5,194
PSA02,,Sensor de Masa Metalica,ZKTECO,"50,32","65,45","66,47",21,0,0,0,0,0,1,1
New UHF Waterproof  Tag,,Tag UHF a prueba de agua,ZKTECO,"1,36","1,79","2,81",21,2891,0,0,0,40,108,3039
New UHF Parking Tag,,Tag UHF de largo alcance ,ZKTECO,"1,36","1,79","2,81",21,10,0,0,0,0,113,123
,,,,,,,,,,,,,,
CONTROL DE ACCESO,,DAHUA,,,,,,,,,,,,
Código,Imagen Ref.,Descripción,Marca,Partner,Gremio,PMP,IVA %,Stk G. Rodriguez,Stk Ituzaingó,Stk Beccar,Stk Lanús,Stk Mendoza,Stk Almagro,Total
ASI1201A,,Central de control de acc,DAHUA,"53,10","53,10","53,10",21,0,1,0,0,0,0,1
ASI1212A(V2),,Lector FP/RFID Standalone,DAHUA,"76,70","76,70","76,70",21,1,0,0,0,0,0,1
ASR1201D,,Lector FP/RFID Standalone,DAHUA,"31,86","31,86","31,86",21,1,0,0,0,0,0,1
ASI1212A-D(V2),,Lector Huella Tarj Autono,DAHUA,"76,70","76,70","76,70",21,3,4,0,0,0,1,8
